(3YP)ASSET,(1YP)ASSET,(3YP)ASSET2,(1YP)ASSET2,(3YP)ASSET5,(1YP)ASSET5,(3YP)ASSTLT,(1YP)ASSTLT,(3YP)ASTEMPM,(1YP)ASTEMPM,(3YP)AVASSETJ,(1YP)AVASSETJ,(3YP)BKPREM,(1YP)BKPREM,(3YP)CHBAL,(1YP)CHBAL,(3YP)CHBALI,(1YP)CHBALI,(3YP)DEP,(1YP)DEP,(3YP)DEPDASTR,(1YP)DEPDASTR,(3YP)DEPDOM,(1YP)DEPDOM,(3YP)DEPI,(1YP)DEPI,(3YP)EEFFR,(1YP)EEFFR,(3YP)EINTEXP,(1YP)EINTEXP,(3YP)ELNANTR,(1YP)ELNANTR,(3YP)ELNATR,(1YP)ELNATR,(3YP)ELNATRY,(1YP)ELNATRY,(3YP)EPREMAGG,(1YP)EPREMAGG,(3YP)EQ,(1YP)EQ,(3YP)EQCDIV,(1YP)EQCDIV,(3YP)EQCONSUB,(1YP)EQCONSUB,(3YP)EQCS,(1YP)EQCS,(3YP)EQCSTKRX,(1YP)EQCSTKRX,(3YP)EQPP,(1YP)EQPP,(3YP)EQSUR,(1YP)EQSUR,(3YP)EQTOT,(1YP)EQTOT,(3YP)EQUPTOT,(1YP)EQUPTOT,(3YP)EQV,(1YP)EQV,(3YP)ERNAST,(1YP)ERNAST,(3YP)ERNASTR,(1YP)ERNASTR,(3YP)ESAL,(1YP)ESAL,(3YP)EXTRA,(1YP)EXTRA,(3YP)FREPO,(1YP)FREPO,(3YP)FREPP,(1YP)FREPP,(3YP)IBEFXTR,(1YP)IBEFXTR,(3YP)IFIDUC,(1YP)IFIDUC,(3YP)IGLSEC,(1YP)IGLSEC,(3YP)IGLTRAD,(1YP)IGLTRAD,(3YP)INTAN,(1YP)INTAN,(3YP)INTINC,(1YP)INTINC,(3YP)INTINCY,(1YP)INTINCY,(3YP)ISERCHG,(1YP)ISERCHG,(3YP)ITAX,(1YP)ITAX,(3YP)LIAB,(1YP)LIAB,(3YP)LIABEQ,(1YP)LIABEQ,(3YP)LNATRES,(1YP)LNATRES,(3YP)LNATRESR,(1YP)LNATRESR,(3YP)LNEXAMT,(1YP)LNEXAMT,(3YP)LNLSDEPR,(1YP)LNLSDEPR,(3YP)LNLSNET,(1YP)LNLSNET,(3YP)LNLSNTV,(1YP)LNLSNTV,(3YP)LNRESNCR,(1YP)LNRESNCR,(3YP)NCGTYPAR,(1YP)NCGTYPAR,(3YP)NCLNLS,(1YP)NCLNLS,(3YP)NCLNLSR,(1YP)NCLNLSR,(3YP)NETIMIN,(1YP)NETIMIN,(3YP)NETINBM,(1YP)NETINBM,(3YP)NETINC,(1YP)NETINC,(3YP)NIM,(1YP)NIM,(3YP)NIMY,(1YP)NIMY,(3YP)NOIJ,(1YP)NOIJ,(3YP)NOIJY,(1YP)NOIJY,(3YP)NONII,(1YP)NONII,(3YP)NONIIAY,(1YP)NONIIAY,(3YP)NONIX,(1YP)NONIX,(3YP)NONIXAY,(1YP)NONIXAY,(3YP)NPERFV,(1YP)NPERFV,(3YP)NTLNLS,(1YP)NTLNLS,(3YP)NTLNLSR,(1YP)NTLNLSR,(3YP)NUMEMP,(1YP)NUMEMP,(3YP)OAIENC,(1YP)OAIENC,(3YP)OALIFGEN,(1YP)OALIFGEN,(3YP)OALIFHYB,(1YP)OALIFHYB,(3YP)OALIFINS,(1YP)OALIFINS,(3YP)OALIFSEP,(1YP)OALIFSEP,(3YP)OBSDIR,(1YP)OBSDIR,(3YP)ORE,(1YP)ORE,(3YP)RBC1AAJ,(1YP)RBC1AAJ,(3YP)RBCRWAJ,(1YP)RBCRWAJ,(3YP)RBCT1J,(1YP)RBCT1J,(3YP)RBCT2,(1YP)RBCT2,(3YP)ROA,(1YP)ROA,(3YP)ROAPTX,(1YP)ROAPTX,(3YP)ROE,(1YP)ROE,(3YP)ROEINJR,(1YP)ROEINJR,(3YP)RWAJT,(1YP)RWAJT,(3YP)SC,(1YP)SC,(3YP)SUBND,(1YP)SUBND,(3YP)TRADE,(1YP)TRADE,(3YP)TRADEL,(1YP)TRADEL,(3YP)UC,(1YP)UC,(3YP)UCLN,(1YP)UCLN,(3YP)VOLIAB,(1YP)VOLIAB,FAIL?
412009.0,599825.0,417605.5,579791.5,417605.5,563500.666666667,149785.0,168903.0,3.74553636363636,4.28446428571429,423674.0,575718.0,9100.0,9392.0,17409.0,119427.0,11157.0,112965.0,344333.0,540640.0,83.57,90.13,344333.0,540640.0,247686.0,405018.0,87.74,78.44,362.0,1137.0,414.63,3639.39,170.0,1201.0,0.16,0.43,554.0,1670.0,34839.0,44013.0,0.0,0.0,0.0,0.0,3186.0,3186.0,0.0,0.0,0.0,0.0,8759.0,8759.0,34839.0,44013.0,22894.0,32068.0,8.46,7.34,377893.0,564577.0,91.72,94.12,2486.0,6971.0,0.0,0.0,0.0,0.0,6129.0,4979.0,407.0,1652.0,0.0,0.0,0.0,18.0,N/A,N/A,0.0,449.0,4350.0,10719.0,4.52,4.06,406.0,758.0,37.0,585.0,377170.0,555812.0,412009.0,599825.0,3167.0,4963.0,1.04,1.38,4008.0,3660.0,87.1,65.79,299920.0,355670.0,72.79,59.3,17.67,23.84,540.0,1350.0,17927.0,20822.0,5.91,5.77,0.0,0.0,407.0,1652.0,407.0,1652.0,3988.0,9582.0,4.15,3.63,407.0,1637.78,0.39,0.58,1021.0,7092.0,0.98,2.52,4395.0,13254.0,4.21,4.7,4.86,3.51,41.0,33.0,0.05,0.02,110.0,140.0,1225.0,2121.0,6925.0,9484.0,2261.0,0.0,9186.0,9484.0,0.0,0.0,331.0,1467.0,2078.0,260.0,8.22,7.11,12.67,12.34,34820.0,40914.0,3167.0,4616.0,0.39,0.59,0.43,0.79,4.66,7.9,4.66,7.9,299902.0,368966.0,66816.0,95942.0,0.0,0.0,0.0,0.0,0.0,0.0,39620.0,20585.0,39620.0,20585.0,42642.0,20518.0,N
11888589.0,15027453.0,11901924.0,14119075.0,11901924.0,13781244.0,3095130.0,2718111.0,7.24472212065814,9.68263724226804,11798822.0,14795411.0,104488.0,102876.0,229196.0,438890.0,126954.0,316052.0,10155892.0,13085945.0,85.43,87.08,10155892.0,13085945.0,7245895.0,8938207.0,59.8,55.73,13963.0,34585.0,-115.81,235.54,1575.0,19366.0,0.05,0.28,8140.0,21387.0,1108265.0,1363874.0,0.0,48000.0,0.0,0.0,4608.0,4608.0,0.0,0.0,0.0,0.0,438188.0,439057.0,1108265.0,1363874.0,665469.0,920209.0,9.32,9.08,11166899.0,14038843.0,93.93,93.42,47102.0,104969.0,0.0,0.0,613.0,191.0,255217.0,143295.0,37126.0,84891.0,0.0,10592.0,-239.0,312.0,1307.0,4579.0,123802.0,119052.0,108971.0,253487.0,3.91,3.95,4607.0,7569.0,8337.0,21489.0,10780324.0,13663579.0,11888589.0,15027453.0,111808.0,121376.0,1.38,1.14,235.0,1203.0,78.8,80.37,8002559.0,10516660.0,67.31,69.98,191.64,210.82,4728.0,8278.0,58342.0,57573.0,0.72,0.54,0.0,0.0,37126.0,84891.0,37126.0,84891.0,95008.0,218902.0,3.41,3.41,37321.98,84641.4,1.25,1.23,22869.0,64944.0,0.77,0.94,70600.0,158412.0,2.37,2.3,0.51,0.4,-1360.0,8222.0,-0.07,0.17,1641.0,1552.0,55953.0,51580.0,11076.0,9440.0,0.0,0.0,156490.0,162533.0,145414.0,153093.0,1777324.0,4058263.0,2147.0,2122.0,9.21,8.4,13.18,13.23,1086137.0,1242592.0,113866.0,128798.0,1.25,1.23,1.53,1.54,13.4,12.88,13.4,5.6,9103279.0,10364074.0,3036773.0,3205940.0,0.0,0.0,12970.0,167640.0,26087.0,46073.0,2248250.0,2846988.0,2248250.0,2846988.0,817330.0,765423.0,N
219308.0,287260.0,232540.5,264884.0,232540.5,267407.333333333,128838.0,143031.0,4.7675652173913,6.68046511627907,229019.0,268805.0,1340.0,1229.0,5081.0,5972.0,537.0,567.0,187295.0,254390.0,85.4,88.56,187295.0,254390.0,147556.0,174110.0,71.66,71.8,199.0,838.0,3333.33,4333.33,100.0,260.0,0.17,0.19,123.0,224.0,23026.0,25725.0,0.0,595.0,0.0,0.0,225.0,225.0,0.0,0.0,0.0,0.0,5775.0,5775.0,23026.0,25725.0,17026.0,19725.0,10.5,8.96,208112.0,274847.0,94.89,95.68,1028.0,2048.0,0.0,0.0,0.0,25700.0,2000.0,0.0,521.0,1003.0,0.0,0.0,0.0,2.0,N/A,N/A,0.0,0.0,2283.0,5340.0,4.14,4.18,205.0,174.0,67.0,141.0,196282.0,261535.0,219308.0,287260.0,1913.0,2111.0,1.24,1.22,1253.0,1233.0,81.41,67.16,152476.0,170852.0,69.53,59.48,95.22,79.15,0.0,0.0,2009.0,2667.0,1.3,1.54,0.0,0.0,521.0,1003.0,521.0,1003.0,2084.0,4502.0,3.78,3.52,521.0,1001.24,0.9,0.75,344.0,470.0,0.59,0.35,1740.0,3570.0,2.99,2.67,0.92,1.01,3.0,6.0,0.01,0.01,46.0,43.0,646.0,1021.0,2369.0,2473.0,0.0,0.0,2369.0,2473.0,0.0,0.0,0.0,0.0,0.0,225.0,10.24,9.03,19.01,18.92,23455.0,24263.0,1654.0,1722.0,0.9,0.75,1.01,0.86,9.09,8.08,9.09,3.29,132084.0,137363.0,55099.0,77728.0,0.0,0.0,0.0,0.0,0.0,0.0,10356.0,13102.0,10356.0,13102.0,10934.0,24866.0,N
406706.0,478517.0,404673.5,460110.5,404673.5,448670.333333333,125897.0,176229.0,4.1500612244898,4.6913431372549,398629.0,455366.0,5228.0,5315.0,17114.0,27404.0,11517.0,16952.0,341493.0,396315.0,83.97,82.82,341493.0,396315.0,267417.0,291890.0,67.34,60.86,443.0,1352.0,81.53,1800.0,128.0,684.0,0.13,0.3,353.0,765.0,45607.0,57031.0,1000.0,750.0,0.0,0.0,375.0,375.0,0.0,0.0,0.0,0.0,11794.0,11794.0,45607.0,57031.0,33438.0,44862.0,11.21,11.92,377870.0,443590.0,92.91,92.7,1718.0,3862.0,0.0,0.0,615.0,127.0,8329.0,8033.0,1225.0,3543.0,0.0,0.0,0.0,285.0,0.0,0.0,5399.0,5140.0,4054.0,10030.0,4.31,4.81,187.0,267.0,6.0,4.0,361099.0,421486.0,406706.0,478517.0,3172.0,4324.0,1.09,1.3,1003.0,229.0,84.38,82.8,288149.0,328163.0,70.85,68.58,129.05,126.25,647.0,736.0,2458.0,3425.0,0.84,1.03,0.0,0.0,1225.0,3543.0,1225.0,3543.0,3611.0,8678.0,3.84,4.16,1225.0,3258.0,1.21,1.45,550.0,1405.0,0.54,0.63,2802.0,6137.0,2.77,2.74,0.65,0.72,157.0,38.0,0.22,0.02,98.0,102.0,1713.0,2305.0,8882.0,9382.0,574.0,593.0,9456.0,9975.0,0.0,0.0,0.0,0.0,178.0,8.0,10.35,10.51,15.31,15.4,41257.0,47858.0,3172.0,4229.0,1.21,1.58,1.22,1.58,10.69,13.05,1.96,10.29,290218.0,338220.0,77589.0,98348.0,0.0,0.0,0.0,0.0,0.0,0.0,45811.0,53893.0,45811.0,53893.0,22736.0,29102.0,N
204571.0,263048.0,203001.0,243855.5,203001.0,236899.0,131129.0,150514.0,9.74147619047619,16.4405,204240.0,249944.0,1018.0,970.0,6653.0,30793.0,4991.0,25668.0,149875.0,188078.0,73.26,71.5,149875.0,188078.0,142155.0,179120.0,55.74,45.57,547.0,1489.0,N/A,-11250.0,0.0,225.0,0.0,0.19,72.0,166.0,25629.0,35569.0,140.0,623.0,0.0,0.0,550.0,550.0,0.0,0.0,0.0,0.0,1825.0,1825.0,25629.0,35569.0,23254.0,33194.0,12.53,13.52,196621.0,250370.0,96.11,95.18,492.0,895.0,0.0,0.0,0.0,0.0,547.0,0.0,629.0,1714.0,0.0,0.0,0.0,144.0,N/A,N/A,0.0,0.0,1852.0,4583.0,3.8,4.08,32.0,55.0,0.0,0.0,178942.0,227479.0,204571.0,263048.0,1446.0,1435.0,1.29,0.98,2984.0,2806.0,73.57,76.97,110262.0,144768.0,53.9,55.03,264.84,134.49,0.0,0.0,546.0,1067.0,0.49,0.73,0.0,0.0,629.0,1714.0,629.0,1714.0,1305.0,3094.0,2.67,2.75,629.0,1570.0,1.24,1.33,116.0,204.0,0.23,0.17,792.0,1503.0,1.56,1.27,0.3,0.43,0.0,-2.0,0.0,0.0,21.0,16.0,1103.0,1750.0,2999.0,3230.0,0.0,0.0,2999.0,3230.0,0.0,0.0,0.0,0.0,60.0,55.0,13.38,13.24,25.26,23.63,27332.0,33094.0,1423.0,1435.0,1.24,1.45,1.24,1.45,9.68,10.19,7.53,6.49,113821.0,146093.0,81368.0,79934.0,0.0,0.0,0.0,0.0,0.0,0.0,8609.0,10751.0,8609.0,10751.0,10221.0,12976.0,N
838586.0,967149.0,850231.5,938305.5,850231.5,931297.0,275637.0,383385.0,5.37555128205128,5.82619879518072,845245.0,948624.0,9920.0,12507.0,12658.0,20325.0,1077.0,3816.0,662503.0,749832.0,79.0,77.53,662503.0,749832.0,553340.0,615637.0,47.79,49.53,1134.0,2740.0,-428.57,-7963.64,150.0,875.0,0.07,0.19,480.0,976.0,95654.0,112706.0,3000.0,0.0,0.0,0.0,1200.0,1200.0,0.0,0.0,0.0,0.0,36576.0,36577.0,95654.0,112706.0,57878.0,74929.0,11.41,11.65,775853.0,896333.0,92.52,92.68,2792.0,7166.0,0.0,0.0,0.0,25320.0,13702.0,0.0,3278.0,8022.0,194.0,391.0,5.0,1251.0,N/A,N/A,14199.0,13129.0,8327.0,18926.0,4.25,4.4,270.0,421.0,862.0,2166.0,742932.0,854443.0,838586.0,967149.0,5141.0,6763.0,1.11,1.21,2151.0,1926.0,69.2,73.76,458431.0,553075.0,54.67,57.19,223.23,202.24,0.0,0.0,2303.0,3344.0,0.5,0.6,0.0,0.0,3278.0,8022.0,3278.0,8022.0,7193.0,16186.0,3.67,3.77,3274.05,7033.71,1.54,1.51,1340.0,3792.0,0.63,0.81,4248.0,10166.0,2.0,2.18,0.33,0.35,-35.0,-11.0,-0.03,0.0,156.0,166.0,6650.0,6201.0,16001.0,17860.0,0.0,0.0,16001.0,17860.0,0.0,0.0,2026.0,16511.0,466.0,50.0,10.01,10.21,14.75,N/A,84622.0,96897.0,5141.0,0.0,1.54,1.72,1.95,2.19,13.55,14.91,1.15,14.91,608431.0,0.0,316345.0,314122.0,0.0,0.0,0.0,0.0,0.0,0.0,83310.0,57442.0,83310.0,57442.0,37965.0,22233.0,N
145452.0,184758.0,145380.0,176108.0,145380.0,170774.333333333,58701.0,68429.0,6.324,6.84288888888889,142123.0,180508.0,2888.0,2647.0,3352.0,4804.0,177.0,453.0,116803.0,140938.0,80.3,76.28,116803.0,140938.0,97964.0,115757.0,54.51,50.39,211.0,576.0,280.0,-204.6,84.0,178.0,0.23,0.21,102.0,203.0,18633.0,23624.0,150.0,820.0,0.0,0.0,570.0,570.0,0.0,0.0,0.0,0.0,2180.0,3006.0,18633.0,23624.0,15883.0,20048.0,12.81,12.79,136038.0,173886.0,93.53,94.12,588.0,1415.0,0.0,0.0,0.0,0.0,9283.0,11054.0,652.0,1798.0,3.0,0.0,28.0,-10.0,N/A,N/A,661.0,660.0,1713.0,4513.0,5.06,5.68,87.0,169.0,39.0,103.0,126819.0,161134.0,145452.0,184758.0,1391.0,1967.0,1.25,1.34,259.0,276.0,94.13,103.14,109941.0,145362.0,75.59,78.68,126.57,301.23,0.0,0.0,1099.0,653.0,0.99,0.44,0.0,0.0,652.0,1798.0,652.0,1798.0,1502.0,3937.0,4.44,4.95,625.68,1807.5,1.72,2.12,140.0,274.0,0.39,0.32,895.0,2122.0,2.46,2.49,0.81,0.37,30.0,-87.0,0.11,-0.13,23.0,27.0,1672.0,2172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,39.0,12.86,12.19,15.24,15.83,18278.0,22006.0,1391.0,1887.0,1.79,2.11,1.9,2.23,14.03,15.83,10.8,8.61,129065.0,150915.0,25920.0,28071.0,0.0,0.0,0.0,0.0,0.0,0.0,32333.0,23809.0,32333.0,23809.0,18779.0,28061.0,N
93646.0,130670.0,91854.5,123193.5,91854.5,119253.333333333,21359.0,32536.0,3.2291724137931,4.66678571428572,91663.0,126318.0,3529.0,3202.0,20242.0,28651.0,16445.0,26757.0,85455.0,119431.0,91.25,91.4,85455.0,119431.0,65551.0,85579.0,68.97,58.64,64.0,378.0,176.47,521.74,30.0,360.0,0.13,0.6,126.0,224.0,7967.0,10578.0,0.0,0.0,0.0,0.0,775.0,775.0,0.0,0.0,0.0,0.0,5700.0,5700.0,7967.0,10578.0,1492.0,4103.0,8.51,8.1,85631.0,124119.0,91.44,94.99,464.0,1043.0,0.0,0.0,0.0,2500.0,0.0,0.0,256.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.0,3053.0,5.12,5.42,111.0,253.0,65.0,201.0,85679.0,120092.0,93646.0,130670.0,1103.0,1560.0,1.62,1.66,98.0,177.0,78.19,77.22,66820.0,92220.0,71.35,70.57,2005.45,90.02,0.0,0.0,55.0,1733.0,0.08,1.85,0.0,0.0,256.0,681.0,256.0,681.0,1007.0,2675.0,4.81,4.75,256.0,681.0,1.11,1.14,124.0,328.0,0.54,0.55,780.0,1761.0,3.4,2.95,0.15,1.53,17.0,69.0,0.1,0.16,29.0,28.0,322.0,794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,261.0,8.74,8.35,13.53,14.16,8009.0,10552.0,819.0,1028.0,1.11,1.14,1.4,1.48,13.05,13.33,13.05,13.33,65226.0,81754.0,2366.0,2642.0,0.0,0.0,0.0,0.0,0.0,0.0,4771.0,11060.0,4771.0,11060.0,4756.0,10845.0,N
136964.0,179451.0,137084.0,164261.5,137084.0,159361.666666667,41852.0,53760.0,3.26104761904762,3.58902,134102.0,167712.0,3994.0,3831.0,4209.0,9493.0,1347.0,4644.0,114710.0,142725.0,83.75,79.53,114710.0,142725.0,85267.0,106960.0,80.64,82.51,89.0,294.0,113.21,807.69,60.0,210.0,0.18,0.26,120.0,252.0,12790.0,14137.0,78.0,30.0,0.0,0.0,200.0,200.0,0.0,0.0,0.0,0.0,4290.0,4290.0,12790.0,14137.0,8300.0,9647.0,9.34,7.88,126056.0,167434.0,92.04,93.3,754.0,1709.0,0.0,0.0,1760.0,31162.0,9087.0,22197.0,249.0,374.0,0.0,0.0,0.0,0.0,N/A,N/A,2044.0,1897.0,1531.0,3278.0,4.86,4.43,187.0,343.0,0.0,0.0,124174.0,165314.0,136964.0,179451.0,770.0,1028.0,0.72,0.91,2524.0,3023.0,92.71,78.32,106351.0,111788.0,77.65,62.29,762.38,105.65,0.0,0.0,101.0,973.0,0.09,0.86,0.0,0.0,249.0,374.0,249.0,374.0,1442.0,2984.0,4.58,4.03,249.0,374.0,0.73,0.47,237.0,544.0,0.69,0.68,1370.0,2944.0,4.0,3.69,0.62,0.62,53.0,26.0,0.2,0.05,42.0,50.0,493.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,145.0,8.31,7.12,13.47,13.03,11139.0,11946.0,770.0,1028.0,0.73,0.47,0.73,0.47,7.8,5.45,5.36,5.01,88403.0,99583.0,16598.0,19840.0,0.0,0.0,0.0,0.0,0.0,0.0,9220.0,11984.0,9220.0,11984.0,9947.0,24001.0,N
112732.0,127057.0,113749.0,123495.0,113749.0,122059.0,49646.0,53548.0,3.522875,4.09861290322581,111452.0,124909.0,2598.0,2379.0,5103.0,8287.0,730.0,2937.0,94054.0,103476.0,83.43,81.44,94054.0,103476.0,73588.0,77247.0,90.96,65.81,108.0,271.0,850.0,2014.29,17.0,141.0,0.06,0.23,135.0,294.0,11396.0,14824.0,176.0,779.0,0.0,0.0,238.0,238.0,0.0,0.0,0.0,0.0,1273.0,1272.0,11396.0,14824.0,9885.0,13314.0,10.11,11.67,102600.0,116282.0,91.01,91.52,487.0,978.0,0.0,0.0,3.0,3.0,0.0,0.0,71.0,864.0,0.0,0.0,0.0,75.0,0.0,N/A,360.0,309.0,1056.0,2577.0,4.08,4.56,71.0,82.0,1.0,1.0,101336.0,112234.0,112732.0,127058.0,732.0,887.0,1.1,1.26,456.0,757.0,69.91,67.11,65756.0,69439.0,58.33,54.65,55.75,120.35,0.0,0.0,1313.0,737.0,1.97,1.05,0.0,0.0,71.0,864.0,71.0,864.0,948.0,2306.0,3.66,4.08,71.0,789.0,0.25,1.29,36.0,417.0,0.13,0.68,895.0,1792.0,3.15,2.94,1.5,0.58,2.0,7.0,0.01,0.02,32.0,31.0,594.0,900.0,262.0,277.0,0.0,0.0,262.0,277.0,0.0,0.0,0.0,0.0,381.0,0.0,10.78,10.49,17.53,N/A,12009.0,13105.0,775.0,0.0,0.25,1.42,0.25,1.42,2.43,12.45,-3.6,1.22,72915.0,0.0,36111.0,43903.0,0.0,0.0,0.0,0.0,0.0,0.0,5643.0,8806.0,5643.0,8806.0,8696.0,7547.0,N
93539.0,101832.0,93738.5,101055.0,93738.5,99901.6666666667,17940.0,21135.0,4.45423809523809,4.62872727272727,89121.0,98306.0,664.0,565.0,15088.0,18797.0,12290.0,16967.0,76489.0,84063.0,81.77,82.55,76489.0,84063.0,60169.0,64889.0,54.62,63.57,101.0,325.0,N/A,N/A,0.0,30.0,0.0,0.06,66.0,181.0,11694.0,12902.0,350.0,520.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,9570.0,9570.0,11694.0,12902.0,2024.0,3232.0,12.5,12.67,83100.0,94444.0,88.84,92.74,342.0,735.0,0.0,0.0,0.0,5076.0,661.0,0.0,388.0,568.0,2.0,2.0,0.0,3.0,N/A,N/A,3050.0,2983.0,771.0,2000.0,3.71,4.3,33.0,63.0,17.0,29.0,81845.0,88930.0,93539.0,101832.0,518.0,575.0,1.01,0.94,569.0,1519.0,66.45,71.92,50828.0,60456.0,54.34,59.37,N/A,194.92,0.0,0.0,0.0,295.0,0.0,0.48,0.0,0.0,388.0,568.0,388.0,568.0,670.0,1675.0,3.23,3.6,388.0,565.15,1.66,1.13,240.0,79.0,1.02,0.16,505.0,1130.0,2.15,2.26,2.23,0.29,0.0,0.0,0.0,0.0,21.0,22.0,768.0,1149.0,303.0,331.0,0.0,0.0,303.0,331.0,0.0,0.0,0.0,0.0,2086.0,0.0,10.29,9.45,14.57,13.56,9167.0,9291.0,518.0,575.0,1.66,1.14,1.73,1.2,13.2,9.04,1.29,0.76,66468.0,72773.0,19982.0,11945.0,0.0,0.0,0.0,0.0,0.0,0.0,16738.0,14132.0,16738.0,14132.0,6865.0,7164.0,N
17720.0,19395.0,17683.0,18633.5,17683.0,18239.0,1434.0,1120.0,3.544,4.84875,17538.0,19058.0,0.0,0.0,7636.0,7611.0,7262.0,7246.0,14999.0,16639.0,84.64,85.79,14999.0,16639.0,10542.0,12514.0,79.12,65.97,19.0,79.0,N/A,-1933.33,0.0,58.0,0.0,0.64,20.0,19.0,2582.0,2577.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,295.0,295.0,2582.0,2577.0,2257.0,2252.0,14.57,13.29,17051.0,18705.0,96.22,96.44,95.0,168.0,0.0,0.0,0.0,1334.0,0.0,0.0,30.0,57.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,187.0,417.0,4.43,4.81,10.0,10.0,8.0,15.0,15138.0,16818.0,17720.0,19395.0,148.0,175.0,1.49,1.7,0.0,0.0,65.26,60.85,9789.0,10125.0,55.24,52.2,569.23,246.48,0.0,0.0,26.0,71.0,0.26,0.69,0.0,0.0,30.0,57.0,30.0,57.0,168.0,338.0,3.98,3.9,30.0,57.0,0.68,0.63,14.0,44.0,0.32,0.48,144.0,252.0,3.26,2.76,0.15,0.37,0.0,-3.0,0.0,-0.06,5.0,4.0,219.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.72,13.52,24.26,N/A,2582.0,2577.0,140.0,0.0,0.68,0.63,0.86,0.79,4.67,4.5,4.67,4.5,11220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,574.0,610.0,574.0,550.0,255.0,N
2424250.0,2948399.0,2402277.0,2843333.0,2402277.0,2827882.66666667,1009008.0,1238979.0,4.40772727272727,4.6068734375,2261836.0,2745127.0,45252.0,62660.0,33557.0,59813.0,3218.0,5643.0,2014519.0,2506717.0,83.1,85.02,2014519.0,2506717.0,1520141.0,1744947.0,56.29,58.07,1951.0,3273.0,182.66,366.92,495.0,7331.0,0.08,0.52,2293.0,5304.0,300315.0,402463.0,30000.0,13900.0,0.0,0.0,12000.0,12000.0,0.0,0.0,0.0,0.0,175885.0,262516.0,300315.0,402463.0,112430.0,127947.0,12.39,13.65,2137477.0,2578749.0,88.17,87.46,9400.0,23117.0,0.0,0.0,171583.0,361680.0,29115.0,1100.0,9360.0,16671.0,546.0,1195.0,0.0,385.0,0.0,N/A,101670.0,137363.0,24435.0,57591.0,4.6,4.7,3468.0,6291.0,2748.0,4662.0,2123935.0,2545936.0,2424250.0,2948399.0,19500.0,23758.0,1.09,1.11,26076.0,23441.0,88.03,84.3,1773424.0,2113059.0,73.15,71.67,87.55,94.83,0.0,0.0,22273.0,25054.0,1.24,1.17,0.0,0.0,9360.0,16671.0,9360.0,16671.0,22484.0,54318.0,4.23,4.43,9360.0,16366.85,1.56,1.16,6945.0,14847.0,1.16,1.05,16826.0,40886.0,2.8,2.89,1.11,0.92,271.0,1998.0,0.06,0.19,550.0,640.0,5153.0,8380.0,14438.0,25562.0,0.0,1743.0,44594.0,61890.0,30156.0,34585.0,5699.0,17052.0,4690.0,2181.0,8.9,9.7,12.39,14.41,201388.0,266207.0,19566.0,23824.0,1.56,1.18,2.02,1.51,12.02,8.33,-26.51,1.38,1782911.0,2012436.0,189252.0,98367.0,0.0,0.0,0.0,0.0,0.0,0.0,231084.0,218577.0,231084.0,218577.0,75770.0,42219.0,N
84940.0,95712.0,84556.5,93393.5,84556.5,93136.0,21626.0,20769.0,4.71888888888889,7.36246153846154,82475.0,92001.0,1563.0,1547.0,1940.0,2602.0,881.0,1428.0,70751.0,74729.0,83.3,78.08,70751.0,74729.0,56411.0,57412.0,75.3,55.31,122.0,380.0,900.0,N/A,9.0,149.0,0.04,0.32,58.0,124.0,11586.0,13140.0,200.0,250.0,0.0,0.0,585.0,585.0,0.0,0.0,0.0,0.0,10219.0,10219.0,11586.0,13140.0,782.0,2336.0,13.64,13.73,75531.0,86605.0,88.92,90.48,353.0,640.0,0.0,0.0,1066.0,908.0,0.0,0.0,115.0,442.0,0.0,0.0,0.0,0.0,N/A,N/A,1863.0,1674.0,737.0,1744.0,3.91,4.17,20.0,39.0,22.0,124.0,73354.0,82572.0,84940.0,95712.0,353.0,786.0,0.67,1.13,0.0,0.0,73.88,91.63,52272.0,68471.0,61.54,71.54,184.82,N/A,0.0,0.0,191.0,0.0,0.36,0.0,0.0,0.0,115.0,442.0,115.0,442.0,615.0,1364.0,3.27,3.26,115.0,442.0,0.54,0.95,61.0,330.0,0.29,0.71,530.0,979.0,2.51,2.1,0.22,0.0,1.0,0.0,0.01,0.0,18.0,13.0,364.0,404.0,3471.0,3682.0,0.0,0.0,3471.0,3682.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,12.09,15.8,N/A,10103.0,11123.0,353.0,0.0,0.54,0.95,0.65,1.22,3.9,6.97,-2.89,3.03,66191.0,0.0,21312.0,15798.0,0.0,0.0,0.0,0.0,0.0,0.0,11196.0,5719.0,11196.0,5719.0,1500.0,3342.0,N
