(2YP)ASSET,ASSET,(2YP)ASSET2,ASSET2,(2YP)ASSET5,ASSET5,(2YP)ASSTLT,ASSTLT,(2YP)ASTEMPM,ASTEMPM,(2YP)AVASSETJ,AVASSETJ,(2YP)BKPREM,BKPREM,(2YP)CHBAL,CHBAL,(2YP)CHBALI,CHBALI,(2YP)DEP,DEP,(2YP)DEPDASTR,DEPDASTR,(2YP)DEPDOM,DEPDOM,(2YP)DEPI,DEPI,(2YP)EEFFR,EEFFR,(2YP)EINTEXP,EINTEXP,(2YP)ELNANTR,ELNANTR,(2YP)ELNATR,ELNATR,(2YP)ELNATRY,ELNATRY,(2YP)EPREMAGG,EPREMAGG,(2YP)EQ,EQ,(2YP)EQCDIV,EQCDIV,(2YP)EQCONSUB,EQCONSUB,(2YP)EQCS,EQCS,(2YP)EQCSTKRX,EQCSTKRX,(2YP)EQPP,EQPP,(2YP)EQSUR,EQSUR,(2YP)EQTOT,EQTOT,(2YP)EQUPTOT,EQUPTOT,(2YP)EQV,EQV,(2YP)ERNAST,ERNAST,(2YP)ERNASTR,ERNASTR,(2YP)ESAL,ESAL,(2YP)EXTRA,EXTRA,(2YP)FREPO,FREPO,(2YP)FREPP,FREPP,(2YP)IBEFXTR,IBEFXTR,(2YP)IFIDUC,IFIDUC,(2YP)IGLSEC,IGLSEC,(2YP)IGLTRAD,IGLTRAD,(2YP)INTAN,INTAN,(2YP)INTINC,INTINC,(2YP)INTINCY,INTINCY,(2YP)ISERCHG,ISERCHG,(2YP)ITAX,ITAX,(2YP)LIAB,LIAB,(2YP)LIABEQ,LIABEQ,(2YP)LNATRES,LNATRES,(2YP)LNATRESR,LNATRESR,(2YP)LNEXAMT,LNEXAMT,(2YP)LNLSDEPR,LNLSDEPR,(2YP)LNLSNET,LNLSNET,(2YP)LNLSNTV,LNLSNTV,(2YP)LNRESNCR,LNRESNCR,(2YP)NCGTYPAR,NCGTYPAR,(2YP)NCLNLS,NCLNLS,(2YP)NCLNLSR,NCLNLSR,(2YP)NETIMIN,NETIMIN,(2YP)NETINBM,NETINBM,(2YP)NETINC,NETINC,(2YP)NIM,NIM,(2YP)NIMY,NIMY,(2YP)NOIJ,NOIJ,(2YP)NOIJY,NOIJY,(2YP)NONII,NONII,(2YP)NONIIAY,NONIIAY,(2YP)NONIX,NONIX,(2YP)NONIXAY,NONIXAY,(2YP)NPERFV,NPERFV,(2YP)NTLNLS,NTLNLS,(2YP)NTLNLSR,NTLNLSR,(2YP)NUMEMP,NUMEMP,(2YP)OAIENC,OAIENC,(2YP)OALIFGEN,OALIFGEN,(2YP)OALIFHYB,OALIFHYB,(2YP)OALIFINS,OALIFINS,(2YP)OALIFSEP,OALIFSEP,(2YP)OBSDIR,OBSDIR,(2YP)ORE,ORE,(2YP)RBC1AAJ,RBC1AAJ,(2YP)RBCRWAJ,RBCRWAJ,(2YP)RBCT1J,RBCT1J,(2YP)RBCT2,RBCT2,(2YP)ROA,ROA,(2YP)ROAPTX,ROAPTX,(2YP)ROE,ROE,(2YP)ROEINJR,ROEINJR,(2YP)RWAJT,RWAJT,(2YP)SC,SC,(2YP)SUBND,SUBND,(2YP)TRADE,TRADE,(2YP)TRADEL,TRADEL,(2YP)UC,UC,(2YP)UCLN,UCLN,(2YP)VOLIAB,VOLIAB,FAIL?
27489.0,29792.0,27922.5,30069.5,26419.75,28526.0,8492.0,10485.0,1.7180625,2.9792,26308.0,29228.0,1244.0,1499.0,751.0,889.0,15.0,7.0,22418.0,26054.0,81.55,87.45,22418.0,26054.0,21086.0,24894.0,169.44,197.82,733.0,746.0,194.12,47.17,198.0,25.0,1.0,0.18,168.0,123.0,3996.0,2768.0,0.0,0.0,N/A,N/A,800.0,800.0,N/A,0.0,0.0,0.0,3950.0,3950.0,3996.0,2768.0,-754.0,-1982.0,14.54,9.29,23942.0,25470.0,87.1,85.49,423.0,610.0,0.0,0.0,2340.0,2590.0,0.0,0.0,-770.0,-709.0,N/A,0.0,0.0,49.0,N/A,0.0,1013.0,764.0,1438.0,1450.0,8.33,11.73,47.0,18.0,0.0,0.0,23493.0,27024.0,27489.0,29792.0,291.0,270.0,1.53,1.24,9.0,0.0,83.31,82.74,18676.0,21557.0,67.94,72.36,43.05,14.38,0.0,0.0,676.0,1877.0,3.56,8.6,N/A,N/A,N/A,N/A,-770.0,-709.0,705.0,704.0,4.08,5.69,-770.0,-758.0,-3.89,-5.31,64.0,29.0,0.32,0.2,1341.0,1466.0,6.77,10.28,3.42,7.35,102.0,53.0,0.73,0.49,16.0,10.0,132.0,262.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,263.0,314.0,11.27,6.84,18.61,10.45,2966.0,2000.0,215.0,270.0,-3.89,-4.97,-3.89,-4.97,-27.26,-47.63,-27.26,-47.63,17089.5,21718.0,2911.0,1316.0,0.0,0.0,0.0,0.0,0.0,0.0,808.0,404.0,808.0,404.0,6791.0,8189.0,Y
1689215.0,1409496.0,1692713.5,1471343.5,1703328.5,1601770.75,85841.0,74786.0,6.37439622641509,5.22035555555556,1685656.0,1473979.0,4658.0,3920.0,143085.0,41581.0,119472.0,26375.0,1530107.0,1298731.0,83.48,89.4,1410231.0,1260058.0,1462173.0,1226669.0,55.41,60.13,64296.0,66250.0,248.28,122.1,41629.0,48600.0,3.26,4.05,3668.0,3483.0,113502.0,85897.0,1383.0,0.0,N/A,N/A,5000.0,5000.0,5000.0,0.0,43650.0,43650.0,22315.0,22315.0,113502.0,85897.0,42537.0,14932.0,6.72,6.09,1562489.0,1313306.0,92.5,93.18,10606.0,12088.0,0.0,0.0,41718.0,38805.0,0.0,0.0,-3524.0,-26821.0,0.0,0.0,6143.0,-638.0,0.0,0.0,1198.0,1232.0,114392.0,92237.0,9.66,8.46,483.0,337.0,-4416.0,-9359.0,1575713.0,1323599.0,1689215.0,1409496.0,82368.0,51862.0,7.02,5.42,361.0,0.0,71.33,69.72,1091378.0,905502.0,64.61,64.24,331.73,70.45,0.0,0.0,24830.0,73614.0,2.12,7.69,N/A,N/A,N/A,N/A,-3524.0,-26821.0,50096.0,25987.0,4.23,2.38,-7455.52,-26348.88,-0.58,-2.19,11900.0,7013.0,0.93,0.58,34450.0,19942.0,2.7,1.66,1.71,5.31,13392.0,39805.0,1.59,4.79,265.0,270.0,12747.0,9990.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7056.0,1188.0,28.0,0.0,6.54,4.43,10.43,7.55,110189.0,65347.0,15955.6,13545.0,-0.28,-2.23,-0.62,-3.01,-3.94,-35.35,-5.49,-35.35,1209010.0,1045173.0,309921.0,342624.0,0.0,0.0,0.0,0.0,0.0,0.0,67344.0,209665.0,67344.0,209665.0,595440.0,386445.0,Y
12371.0,10764.0,12794.5,11456.5,13505.0,12285.75,1738.0,1449.0,1.37455555555556,1.3455,12870.0,10869.0,339.0,362.0,382.0,414.0,0.0,0.0,11956.0,9914.0,96.65,92.1,11956.0,9914.0,9732.0,8224.0,126.23,101.59,310.0,279.0,111.64,70.21,1151.0,304.0,11.37,3.3,112.0,61.0,295.0,770.0,0.0,0.0,N/A,N/A,614.0,850.0,N/A,100.0,0.0,0.0,1100.0,1265.0,295.0,770.0,-1419.0,-1345.0,2.38,7.15,10730.0,8695.0,86.74,80.78,263.0,197.0,0.0,0.0,500.0,100.0,0.0,0.0,-1321.0,-312.0,N/A,0.0,0.0,0.0,N/A,0.0,0.0,0.0,886.0,702.0,10.24,9.25,58.0,76.0,0.0,0.0,12076.0,9994.0,12371.0,10764.0,435.0,434.0,4.38,5.47,446.0,283.0,79.47,75.64,9501.0,7499.0,76.8,69.67,66.72,37.51,0.0,0.0,652.0,1157.0,6.56,14.58,N/A,N/A,N/A,N/A,-1321.0,-312.0,576.0,423.0,6.66,5.58,-1321.0,-312.0,-13.04,-3.39,72.0,81.0,0.71,0.88,818.0,512.0,8.08,5.56,10.59,18.23,1031.0,433.0,12.87,6.62,9.0,8.0,181.0,187.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,658.0,805.0,2.29,5.54,4.12,7.94,295.0,602.0,134.0,117.0,-13.04,-3.39,-13.04,-3.39,-233.13,-50.67,-233.13,-50.67,10412.2,9054.0,729.0,1096.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,374.0,38.0,374.0,2326.0,1710.0,Y
68770.0,72267.0,69198.0,74454.5,67451.4,71709.6,24012.0,32909.0,4.58466666666667,4.8178,68363.0,73734.0,440.0,442.0,4882.0,8327.0,912.0,4180.0,58976.0,60168.0,85.76,83.26,58976.0,60168.0,54240.0,54153.0,54.31,54.18,3309.0,2751.0,166.28,193.02,143.0,166.0,0.21,0.23,138.0,130.0,5659.0,6372.0,94.0,108.0,N/A,N/A,270.0,270.0,0.0,0.0,0.0,0.0,270.0,270.0,5659.0,6372.0,5119.0,5832.0,8.23,8.82,63325.0,66192.0,92.08,91.59,453.0,491.0,0.0,0.0,1735.0,2470.0,0.0,0.0,609.0,724.0,N/A,0.0,0.0,49.0,N/A,0.0,0.0,0.0,4940.0,4678.0,7.77,7.22,144.0,191.0,101.0,162.0,63111.0,65895.0,68770.0,72267.0,413.0,492.0,1.23,1.47,134.0,161.0,56.3,54.67,33203.0,32896.0,48.28,45.52,79.88,68.43,0.0,0.0,517.0,719.0,1.54,2.15,N/A,N/A,N/A,N/A,609.0,724.0,1631.0,1927.0,2.56,2.98,609.0,683.82,0.9,0.95,236.0,262.0,0.35,0.37,1014.0,1186.0,1.5,1.65,0.75,1.02,86.0,86.0,0.25,0.26,15.0,15.0,435.0,590.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,0.0,20.0,8.31,8.45,18.73,19.9,5679.0,6233.0,406.0,419.0,0.9,1.01,1.05,1.24,11.32,12.1,9.57,10.29,32483.4,33422.0,27475.0,26646.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.0,1129.0,1207.0,1129.0,11034.0,7863.0,Y
791502.0,700180.0,770736.5,804613.0,611461.4,826451.8,0.0,0.0,N/A,N/A,801983.0,774714.0,5719.0,10698.0,2426.0,916.0,0.0,0.0,380248.0,551297.0,48.04,78.74,380248.0,551297.0,378248.0,540379.0,50.69,114.69,36122.0,32752.0,403.73,264.81,57140.0,67179.0,9.34,8.13,739.0,3536.0,173703.0,65445.0,0.0,0.0,N/A,N/A,1002.0,1002.0,0.0,0.0,0.0,0.0,189974.0,197606.0,173703.0,65445.0,-17273.0,-133163.0,21.95,9.35,658355.0,525057.0,83.18,74.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2189.0,-90954.0,0.0,0.0,0.0,0.0,0.0,-46027.0,6068.0,547.0,66665.0,117400.0,12.69,17.5,0.0,0.0,0.0,0.0,617799.0,634735.0,791502.0,700180.0,23511.0,50712.0,4.37,18.33,115.0,185.0,135.38,40.98,514775.0,225912.0,65.04,32.26,243.23,366.95,0.0,0.0,9666.0,13820.0,1.8,5.0,N/A,N/A,N/A,N/A,-2189.0,-90954.0,30543.0,84648.0,5.81,12.62,-2189.0,-90954.0,-0.36,-11.01,83465.0,39601.0,13.65,4.79,59057.0,148024.0,9.66,17.91,1.22,1.97,14153.0,25369.0,3.03,5.62,0.0,0.0,7207.0,4689.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,0.0,0.0,21.09,8.38,15.53,4.29,169120.0,64898.0,14925.0,27096.0,-0.36,-11.01,-0.36,-11.01,-2.02,-67.16,-2.02,-67.16,1185391.2,2144067.0,143580.0,63321.0,0.0,0.0,0.0,235824.0,0.0,0.0,1229679.0,1547279.0,1229679.0,1547279.0,591248.0,604379.0,Y
37419.0,37207.0,35815.5,38217.0,32464.6,38249.6,6336.0,5812.0,1.87095,1.61769565217391,34002.9,36840.0,1233.0,1345.0,616.0,1458.0,0.0,0.0,29693.0,31601.0,79.35,84.93,29693.0,31601.0,25451.0,24742.0,102.79,122.93,1318.0,1498.0,100.89,147.89,679.0,1192.0,2.09,3.12,472.0,536.0,6848.0,5127.0,0.0,0.0,N/A,N/A,550.0,550.0,0.0,0.0,0.0,0.0,10786.0,10936.0,6848.0,5127.0,-4488.0,-6359.0,18.3,13.78,31657.0,30665.0,84.6,82.42,907.0,1349.0,0.0,0.0,9590.0,4880.0,0.0,0.0,-914.0,-1867.0,N/A,0.0,-9.0,26.0,N/A,0.0,3419.0,3157.0,2346.0,2210.0,8.82,6.91,17.0,26.0,0.0,0.0,30571.0,32080.0,37419.0,37207.0,747.0,1134.0,4.59,5.15,0.0,435.0,52.31,66.09,15532.0,20884.0,41.51,56.13,34.54,45.34,1013.0,451.0,2163.0,2501.0,13.29,11.36,N/A,N/A,N/A,N/A,-914.0,-1867.0,1028.0,712.0,3.87,2.23,-905.0,-1893.0,-2.79,-4.95,1158.0,1626.0,3.57,4.25,2412.0,3039.0,7.43,7.95,5.78,6.72,673.0,806.0,4.15,4.12,20.0,23.0,162.0,87.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,0.0,0.0,11.45,6.22,19.66,10.18,3892.9,2291.0,271.0,330.0,-2.82,-4.88,-2.82,-4.88,-14.88,-29.0,-14.88,-29.0,21175.7,25749.0,6535.0,4901.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,341.0,628.0,341.0,4883.0,2755.0,Y
40241.0,21091.0,43196.0,23725.5,50066.4,30394.0,3187.0,1941.0,2.87435714285714,1.17172222222222,41924.0,21925.0,979.0,628.0,380.0,325.0,0.0,0.0,33282.0,18902.0,82.71,89.62,33282.0,18902.0,33091.0,18499.0,97.45,142.44,3088.0,1909.0,56.18,171.43,1836.0,3979.0,3.67,13.09,744.0,697.0,3894.0,-15.0,0.0,0.0,N/A,N/A,1300.0,1300.0,4847.0,1090.0,0.0,0.0,9849.0,10940.0,3894.0,-15.0,-7255.0,-12255.0,9.68,-0.07,38112.0,19676.0,94.71,93.29,1278.0,1014.0,0.0,0.0,3835.0,1895.0,0.0,0.0,-2029.0,-4988.0,N/A,0.0,-290.0,10.0,N/A,0.0,0.0,0.0,6504.0,3924.0,13.89,13.68,10.0,22.0,0.0,0.0,36347.0,21106.0,40241.0,21091.0,815.0,2455.0,2.46,12.16,968.0,102.0,97.26,93.81,32371.0,17732.0,80.44,84.07,54.7,157.78,0.0,0.0,1490.0,1556.0,4.49,7.71,N/A,N/A,N/A,N/A,-2029.0,-4988.0,3416.0,2015.0,7.29,7.03,-1739.0,-4998.0,-3.47,-16.44,383.0,386.0,0.76,1.27,3702.0,3420.0,7.39,11.25,5.05,8.06,3268.0,2321.0,8.18,8.95,14.0,18.0,109.0,65.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,544.0,144.0,9.26,-0.06,12.22,-0.08,3884.0,-14.0,448.0,0.0,-4.05,-16.41,-4.05,-16.41,-65.07,-272.42,-65.07,-272.42,35450.6,17745.0,1906.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,60.0,215.0,60.0,7339.0,4085.0,Y
376649.0,384172.0,386616.5,395631.5,386616.5,395631.5,12551.0,11084.0,2.36886163522013,2.38616149068323,372998.0,389585.0,1725.0,1542.0,33235.0,50379.0,26295.0,37537.0,330122.0,344416.0,80.41,83.88,302858.0,322228.0,285331.0,290041.0,78.14,62.69,3727.0,2614.0,602.76,425.7,3719.0,1524.0,3.85,1.54,824.0,770.0,30396.0,29556.0,440.0,0.0,N/A,N/A,63.0,74.0,0.0,1475.0,10000.0,10000.0,34872.0,36336.0,30396.0,29556.0,-14539.0,-16854.0,8.07,7.69,350376.0,349494.0,93.02,90.97,3242.0,3086.0,0.0,0.0,42145.0,2568.0,0.0,0.0,-1484.0,1297.0,0.0,0.0,0.0,0.0,193.0,183.0,0.0,0.0,8537.0,7093.0,9.48,7.91,848.0,723.0,-611.0,509.0,346253.0,354616.0,376649.0,384172.0,9538.0,14452.0,3.35,4.59,176.0,1273.0,83.44,87.21,275466.0,300364.0,73.14,78.18,129.72,73.52,373.0,471.0,7353.0,19658.0,2.58,6.24,N/A,N/A,N/A,N/A,-1484.0,1297.0,4810.0,4479.0,5.34,4.99,-1484.0,1297.0,-1.54,1.31,2620.0,4446.0,2.71,4.5,5806.0,5595.0,6.01,5.66,2.05,5.17,617.0,358.0,0.89,0.45,159.0,161.0,4392.0,4824.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47431.0,11516.0,376.0,189.0,8.09,7.59,11.12,10.08,30170.0,29552.0,3893.0,4329.0,-1.54,1.31,-2.17,1.83,-18.94,18.22,-24.55,18.22,306378.0,336207.0,6410.0,9009.0,0.0,0.0,60.0,16.0,0.0,0.0,10028.0,19458.0,10028.0,19458.0,161041.0,151897.0,Y
46329.0,51628.0,45867.0,51269.0,45867.0,51269.0,N/A,N/A,3.30921428571429,3.44186666666667,46329.0,51628.0,1985.0,1891.0,1863.0,3595.0,557.0,961.0,37799.0,40340.0,81.59,78.14,37799.0,40340.0,37138.0,39646.0,85.88,68.71,475.0,403.0,N/A,N/A,14.0,0.0,0.12,0.0,109.0,101.0,5033.0,5314.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5033.0,5314.0,5033.0,5314.0,10.86,10.29,41926.0,45966.0,90.5,89.03,164.0,185.0,0.0,0.0,400.0,0.0,0.0,0.0,20.0,96.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,805.0,866.0,7.76,7.57,N/A,N/A,14.0,62.0,41296.0,46314.0,46329.0,51628.0,103.0,95.0,0.27,0.22,0.0,0.0,99.14,106.35,37474.0,42903.0,80.89,83.1,20.44,35.06,N/A,N/A,504.0,271.0,1.34,0.63,N/A,N/A,N/A,N/A,20.0,96.0,330.0,463.0,3.18,4.04,20.0,96.0,0.17,0.75,10.0,42.0,0.09,0.33,292.0,347.0,2.55,2.71,1.09,0.52,0.0,0.0,0.0,0.0,14.0,15.0,240.0,257.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,10.86,10.29,21.48,20.77,5033.0,5314.0,103.0,95.0,0.17,0.75,0.3,1.23,1.59,7.29,1.59,7.29,23909.0,26039.0,3495.0,2102.0,0.0,0.0,0.0,0.0,N/A,N/A,1465.0,1771.0,1465.0,1771.0,12688.0,16483.0,Y
117693.0,92144.0,109759.5,107213.5,109759.5,112490.666666667,5740.0,12591.0,1.43528048780488,1.58868965517241,112707.0,112700.0,424.0,273.0,15954.0,18199.0,8788.0,4770.0,87755.0,73205.0,66.74,79.45,78552.0,73205.0,63662.0,46880.0,119.69,345.37,1051.0,798.0,0.0,516.67,0.0,-248.0,0.0,-0.44,305.0,543.0,9984.0,3569.0,1535.0,0.0,N/A,N/A,4684.0,4684.0,0.0,0.0,0.0,0.0,5459.0,5688.0,9984.0,3569.0,-159.0,-6803.0,8.48,3.87,99042.0,72557.0,84.15,78.74,1377.0,2174.0,0.0,0.0,8005.0,1.0,0.0,5000.0,-237.0,-5539.0,0.0,0.0,31.0,67.0,0.0,0.0,0.0,0.0,1935.0,2598.0,8.44,5.58,81.0,483.0,-143.0,-592.0,107709.0,88575.0,117693.0,92144.0,1180.0,77.0,1.78,0.16,0.0,0.0,74.09,66.08,65016.0,48376.0,55.24,52.5,136.26,0.37,573.0,20341.0,866.0,20541.0,1.31,42.39,N/A,N/A,N/A,N/A,-237.0,-5539.0,884.0,1800.0,3.86,3.87,-256.84,-5599.3,-0.94,-9.96,1203.0,827.0,4.38,1.47,2498.0,9073.0,9.1,16.13,0.74,22.29,-52.0,-48.0,-0.32,-0.18,82.0,58.0,1819.0,1214.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,0.0,0.0,8.79,2.88,22.44,17.61,9906.0,3246.0,592.0,77.0,-0.86,-9.85,-1.38,-10.9,-8.74,-157.72,-65.36,-157.72,46777.0,18868.0,17233.0,19410.0,0.0,0.0,0.0,0.0,0.0,0.0,15524.0,16896.0,15524.0,16896.0,54512.0,53303.0,Y
81593.0,58454.0,81640.0,63687.0,81813.3333333333,70214.25,17064.0,12259.0,3.39970833333333,2.78352380952381,81831.0,67641.0,766.0,603.0,1348.0,2015.0,0.0,154.0,66457.0,52157.0,81.45,89.23,66457.0,52157.0,61678.0,47511.0,51.01,94.96,2027.0,1563.0,142.77,227.64,908.0,7091.0,2.22,13.46,153.0,150.0,6500.0,-674.0,1100.0,0.0,N/A,N/A,115.0,115.0,0.0,0.0,0.0,0.0,475.0,475.0,6500.0,-674.0,5910.0,-1264.0,7.97,-1.15,76018.0,53391.0,93.17,91.34,442.0,672.0,0.0,0.0,7199.0,3645.0,0.0,0.0,219.0,-6996.0,0.0,0.0,288.0,53.0,0.0,0.0,0.0,0.0,3664.0,3345.0,9.53,6.76,156.0,163.0,38.0,54.0,75093.0,59128.0,81593.0,58454.0,1000.0,4987.0,1.6,10.78,148.0,98.0,92.77,79.15,61651.0,41284.0,75.56,70.63,40.44,83.1,835.0,0.0,2473.0,6001.0,3.95,12.97,N/A,N/A,N/A,N/A,219.0,-6996.0,1637.0,1782.0,4.26,3.6,-28.68,-7049.0,-0.07,-13.39,153.0,124.0,0.37,0.24,913.0,1810.0,2.23,3.44,3.09,11.23,636.0,3115.0,2.14,7.68,24.0,21.0,1766.0,793.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,45.0,564.0,7.87,-1.25,10.71,-1.83,6444.0,-845.0,853.0,0.0,0.54,-13.28,0.63,-13.18,6.3,-238.23,-25.34,-238.23,68118.0,46145.0,7168.0,8308.0,0.0,0.0,0.0,0.0,0.0,0.0,4408.0,1665.0,4408.0,1665.0,13128.0,11452.0,Y
27827.0,35317.0,26796.0,34062.5,26198.3333333333,32318.5,1927.0,3156.0,3.97528571428571,4.414625,26760.0,34361.0,225.0,343.0,802.0,1009.0,0.0,0.0,25192.0,32103.0,90.53,90.9,25192.0,32103.0,23315.0,29804.0,49.11,43.18,595.0,805.0,0.0,124.32,0.0,46.0,0.0,0.19,51.0,52.0,2485.0,3061.0,0.0,0.0,N/A,N/A,141.0,141.0,0.0,0.0,0.0,0.0,736.0,736.0,2485.0,3061.0,1608.0,2184.0,8.93,8.67,25934.0,32961.0,93.2,93.33,143.0,215.0,0.0,0.0,300.0,0.0,0.0,0.0,232.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.0,1924.0,9.75,8.61,38.0,82.0,81.0,187.0,25342.0,32256.0,27827.0,35317.0,250.0,289.0,1.03,0.9,475.0,530.0,94.92,99.09,23911.0,31811.0,85.93,90.07,3125.0,3211.11,0.0,0.0,8.0,9.0,0.03,0.03,N/A,N/A,N/A,N/A,232.0,454.0,566.0,1119.0,4.75,5.01,232.0,454.0,1.77,1.87,49.0,90.0,0.37,0.37,302.0,522.0,2.31,2.15,0.03,0.03,50.0,37.0,0.46,0.17,7.0,8.0,763.0,919.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,0.0,0.0,9.18,8.82,12.35,12.78,2457.0,3030.0,250.0,289.0,1.77,1.87,2.39,2.64,19.55,21.49,19.55,21.49,21919.0,25969.0,1723.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,300.0,900.0,300.0,5878.0,7378.0,Y
1729892.0,904294.0,1785447.5,999658.0,1805026.66666667,1173502.6,186051.0,145930.0,5.5092101910828,5.51398780487805,1759439.0,1022755.0,16532.0,3920.0,174561.0,41404.0,50530.0,18902.0,1529672.0,864160.0,88.43,95.56,1529672.0,864160.0,1528027.0,863450.0,70.44,87.48,54461.0,39850.0,80.06,69.9,29700.0,65602.0,3.29,5.59,3874.0,6969.0,109994.0,35155.0,0.0,0.0,N/A,N/A,1250.0,1250.0,0.0,0.0,50000.0,0.0,115948.0,204049.0,109994.0,35155.0,-57204.0,-170144.0,6.36,3.89,1547771.0,858544.0,89.47,94.94,10723.0,17256.0,0.0,0.0,0.0,39200.0,0.0,0.0,-19874.0,-45256.0,0.0,0.0,104.0,461.0,-3330.0,-500.0,15393.0,4873.0,87981.0,82005.0,10.4,7.63,0.0,0.0,0.0,-13636.0,1619898.0,869139.0,1729892.0,904294.0,51457.0,39981.0,3.43,5.52,0.0,0.0,94.78,79.13,1449780.0,683836.0,83.81,75.62,72.39,50.75,0.0,0.0,71079.0,78773.0,4.73,10.88,N/A,N/A,N/A,N/A,-19874.0,-45256.0,33520.0,42155.0,3.96,3.92,-19978.0,-45610.97,-2.21,-3.89,2013.0,7765.0,0.22,0.66,25811.0,43671.0,2.86,3.72,4.16,8.71,37096.0,93856.0,4.75,9.1,314.0,164.0,11582.0,3901.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39342.0,0.0,970.0,29.0,5.38,2.98,8.24,5.63,94605.0,30450.0,40936.0,9188.0,-2.2,-3.86,-2.2,-5.02,-37.5,-89.75,-37.5,-89.75,1644396.0,703922.0,43690.0,116606.0,20000.0,0.0,3771.0,0.0,0.0,0.0,623228.0,288252.0,623228.0,288252.0,461923.0,223588.0,Y
21536.0,34536.0,20901.5,32173.0,20421.25,32173.0,32.0,0.0,3.58933333333333,5.756,20471.0,32252.0,192.0,163.0,2378.0,1440.0,0.0,0.0,18426.0,28760.0,85.56,83.28,18426.0,28760.0,16833.0,27223.0,46.3,34.35,639.0,193.0,281.25,1500.0,45.0,30.0,0.29,0.37,33.0,12.0,1776.0,2230.0,225.0,50.0,N/A,N/A,200.0,200.0,0.0,0.0,0.0,0.0,518.0,518.0,1776.0,2230.0,1058.0,1512.0,8.25,6.46,18595.0,32141.0,86.34,93.07,215.0,77.0,0.0,0.0,0.0,0.0,0.0,1200.0,262.0,139.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1377.0,568.0,9.99,7.83,128.0,50.0,156.0,110.0,19760.0,32306.0,21536.0,34536.0,378.0,448.0,2.03,1.37,35.0,42.0,99.06,111.76,18252.0,32141.0,84.75,93.07,510.81,238.3,0.0,0.0,74.0,188.0,0.4,0.58,N/A,N/A,N/A,N/A,262.0,139.0,738.0,375.0,5.35,5.17,263.28,139.0,1.72,1.73,128.0,50.0,0.84,0.62,401.0,146.0,2.62,1.82,0.34,0.54,16.0,2.0,0.12,0.03,6.0,6.0,254.0,640.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0.0,0.0,0.0,8.68,6.91,13.4,8.76,1776.0,2230.0,185.0,372.0,1.71,1.73,2.73,3.1,19.81,25.43,2.8,16.29,14637.0,29720.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393.0,891.0,1393.0,891.0,3090.0,6896.0,Y
